id,province,adcode,model,regYear,regMonth,forecastVolum
3959,陕西,610000,f270f6a489c6a9d7,2018,3,217
3960,黑龙江,230000,f270f6a489c6a9d7,2018,3,42
3961,上海,310000,d0f245b8781e3631,2018,3,122
3962,云南,530000,d0f245b8781e3631,2018,3,181
3963,内蒙古,150000,d0f245b8781e3631,2018,3,120
3964,北京,110000,d0f245b8781e3631,2018,3,0
3965,四川,510000,d0f245b8781e3631,2018,3,477
3966,安徽,340000,d0f245b8781e3631,2018,3,240
3967,山东,370000,d0f245b8781e3631,2018,3,575
3968,山西,140000,d0f245b8781e3631,2018,3,200
3969,广东,440000,d0f245b8781e3631,2018,3,395
3970,广西,450000,d0f245b8781e3631,2018,3,171
3971,江苏,320000,d0f245b8781e3631,2018,3,640
3972,江西,360000,d0f245b8781e3631,2018,3,187
3973,河北,130000,d0f245b8781e3631,2018,3,633
3974,河南,410000,d0f245b8781e3631,2018,3,716
3975,浙江,330000,d0f245b8781e3631,2018,3,271
3976,湖北,420000,d0f245b8781e3631,2018,3,105
3977,湖南,430000,d0f245b8781e3631,2018,3,338
3978,福建,350000,d0f245b8781e3631,2018,3,112
3979,辽宁,210000,d0f245b8781e3631,2018,3,18
3980,重庆,500000,d0f245b8781e3631,2018,3,806
3981,陕西,610000,d0f245b8781e3631,2018,3,420
3982,黑龙江,230000,d0f245b8781e3631,2018,3,15
3983,上海,310000,c6cd4e0e073f5ac2,2018,3,14148
3984,云南,530000,c6cd4e0e073f5ac2,2018,3,101
3985,内蒙古,150000,c6cd4e0e073f5ac2,2018,3,170
3986,北京,110000,c6cd4e0e073f5ac2,2018,3,363
3987,四川,510000,c6cd4e0e073f5ac2,2018,3,964
3988,安徽,340000,c6cd4e0e073f5ac2,2018,3,670
3989,山东,370000,c6cd4e0e073f5ac2,2018,3,1031
3990,山西,140000,c6cd4e0e073f5ac2,2018,3,368
3991,广东,440000,c6cd4e0e073f5ac2,2018,3,530
3992,广西,450000,c6cd4e0e073f5ac2,2018,3,247
3993,江苏,320000,c6cd4e0e073f5ac2,2018,3,1622
3994,江西,360000,c6cd4e0e073f5ac2,2018,3,497
3995,河北,130000,c6cd4e0e073f5ac2,2018,3,1036
3996,河南,410000,c6cd4e0e073f5ac2,2018,3,2906
3997,浙江,330000,c6cd4e0e073f5ac2,2018,3,708
3998,湖北,420000,c6cd4e0e073f5ac2,2018,3,605
3999,湖南,430000,c6cd4e0e073f5ac2,2018,3,1190
4000,福建,350000,c6cd4e0e073f5ac2,2018,3,193
4001,辽宁,210000,c6cd4e0e073f5ac2,2018,3,128
4002,重庆,500000,c6cd4e0e073f5ac2,2018,3,105
4003,陕西,610000,c6cd4e0e073f5ac2,2018,3,385
4004,黑龙江,230000,c6cd4e0e073f5ac2,2018,3,0
4005,上海,310000,a9a43d1a7ecbe75d,2018,3,131
4006,云南,530000,a9a43d1a7ecbe75d,2018,3,105
4007,内蒙古,150000,a9a43d1a7ecbe75d,2018,3,64
4008,北京,110000,a9a43d1a7ecbe75d,2018,3,82
4009,四川,510000,a9a43d1a7ecbe75d,2018,3,227
4010,安徽,340000,a9a43d1a7ecbe75d,2018,3,159
4011,山东,370000,a9a43d1a7ecbe75d,2018,3,154
4012,山西,140000,a9a43d1a7ecbe75d,2018,3,32
4013,广东,440000,a9a43d1a7ecbe75d,2018,3,487
4014,广西,450000,a9a43d1a7ecbe75d,2018,3,169
4015,江苏,320000,a9a43d1a7ecbe75d,2018,3,352
4016,江西,360000,a9a43d1a7ecbe75d,2018,3,79
4017,河北,130000,a9a43d1a7ecbe75d,2018,3,127
4018,河南,410000,a9a43d1a7ecbe75d,2018,3,133
4019,浙江,330000,a9a43d1a7ecbe75d,2018,3,315
4020,湖北,420000,a9a43d1a7ecbe75d,2018,3,205
4021,湖南,430000,a9a43d1a7ecbe75d,2018,3,311
4022,福建,350000,a9a43d1a7ecbe75d,2018,3,94
4023,辽宁,210000,a9a43d1a7ecbe75d,2018,3,101
4024,重庆,500000,a9a43d1a7ecbe75d,2018,3,129
4025,陕西,610000,a9a43d1a7ecbe75d,2018,3,234
4026,黑龙江,230000,a9a43d1a7ecbe75d,2018,3,64
4027,上海,310000,3c974920a76ac9c1,2018,4,269
4028,云南,530000,3c974920a76ac9c1,2018,4,311
4029,内蒙古,150000,3c974920a76ac9c1,2018,4,178
4030,北京,110000,3c974920a76ac9c1,2018,4,263
4031,四川,510000,3c974920a76ac9c1,2018,4,509
4032,安徽,340000,3c974920a76ac9c1,2018,4,156
4033,山东,370000,3c974920a76ac9c1,2018,4,427
4034,山西,140000,3c974920a76ac9c1,2018,4,204
4035,广东,440000,3c974920a76ac9c1,2018,4,2971
4036,广西,450000,3c974920a76ac9c1,2018,4,336
4037,江苏,320000,3c974920a76ac9c1,2018,4,709
4038,江西,360000,3c974920a76ac9c1,2018,4,164
4039,河北,130000,3c974920a76ac9c1,2018,4,353
4040,河南,410000,3c974920a76ac9c1,2018,4,349
4041,浙江,330000,3c974920a76ac9c1,2018,4,738
4042,湖北,420000,3c974920a76ac9c1,2018,4,401
4043,湖南,430000,3c974920a76ac9c1,2018,4,304
4044,福建,350000,3c974920a76ac9c1,2018,4,293
4045,辽宁,210000,3c974920a76ac9c1,2018,4,728
4046,重庆,500000,3c974920a76ac9c1,2018,4,127
4047,陕西,610000,3c974920a76ac9c1,2018,4,289
4048,黑龙江,230000,3c974920a76ac9c1,2018,4,318
4049,上海,310000,3d7554f1f56dd664,2018,4,415
4050,云南,530000,3d7554f1f56dd664,2018,4,412
4051,内蒙古,150000,3d7554f1f56dd664,2018,4,350
4052,北京,110000,3d7554f1f56dd664,2018,4,411
4053,四川,510000,3d7554f1f56dd664,2018,4,788
4054,安徽,340000,3d7554f1f56dd664,2018,4,595
4055,山东,370000,3d7554f1f56dd664,2018,4,1116
4056,山西,140000,3d7554f1f56dd664,2018,4,389
4057,广东,440000,3d7554f1f56dd664,2018,4,11022
4058,广西,450000,3d7554f1f56dd664,2018,4,1172
4059,江苏,320000,3d7554f1f56dd664,2018,4,2048
4060,江西,360000,3d7554f1f56dd664,2018,4,625
4061,河北,130000,3d7554f1f56dd664,2018,4,1265
4062,河南,410000,3d7554f1f56dd664,2018,4,865
4063,浙江,330000,3d7554f1f56dd664,2018,4,1800
4064,湖北,420000,3d7554f1f56dd664,2018,4,1004
4065,湖南,430000,3d7554f1f56dd664,2018,4,913
4066,福建,350000,3d7554f1f56dd664,2018,4,1362
4067,辽宁,210000,3d7554f1f56dd664,2018,4,1863
4068,重庆,500000,3d7554f1f56dd664,2018,4,279
4069,陕西,610000,3d7554f1f56dd664,2018,4,600
4070,黑龙江,230000,3d7554f1f56dd664,2018,4,1124
4071,上海,310000,2d0d2c3403909fdb,2018,4,165
4072,云南,530000,2d0d2c3403909fdb,2018,4,330
4073,内蒙古,150000,2d0d2c3403909fdb,2018,4,225
4074,北京,110000,2d0d2c3403909fdb,2018,4,390
4075,四川,510000,2d0d2c3403909fdb,2018,4,372
4076,安徽,340000,2d0d2c3403909fdb,2018,4,127
4077,山东,370000,2d0d2c3403909fdb,2018,4,355
4078,山西,140000,2d0d2c3403909fdb,2018,4,156
4079,广东,440000,2d0d2c3403909fdb,2018,4,1614
4080,广西,450000,2d0d2c3403909fdb,2018,4,172
4081,江苏,320000,2d0d2c3403909fdb,2018,4,401
4082,江西,360000,2d0d2c3403909fdb,2018,4,107
4083,河北,130000,2d0d2c3403909fdb,2018,4,446
4084,河南,410000,2d0d2c3403909fdb,2018,4,312
4085,浙江,330000,2d0d2c3403909fdb,2018,4,367
4086,湖北,420000,2d0d2c3403909fdb,2018,4,184
4087,湖南,430000,2d0d2c3403909fdb,2018,4,241
4088,福建,350000,2d0d2c3403909fdb,2018,4,117
4089,辽宁,210000,2d0d2c3403909fdb,2018,4,577
4090,重庆,500000,2d0d2c3403909fdb,2018,4,125
4091,陕西,610000,2d0d2c3403909fdb,2018,4,252
4092,黑龙江,230000,2d0d2c3403909fdb,2018,4,271
4093,上海,310000,a28bb927b6fcb33c,2018,4,241
4094,云南,530000,a28bb927b6fcb33c,2018,4,486
4095,内蒙古,150000,a28bb927b6fcb33c,2018,4,221
4096,北京,110000,a28bb927b6fcb33c,2018,4,149
4097,四川,510000,a28bb927b6fcb33c,2018,4,438
4098,安徽,340000,a28bb927b6fcb33c,2018,4,281
4099,山东,370000,a28bb927b6fcb33c,2018,4,447
4100,山西,140000,a28bb927b6fcb33c,2018,4,377
4101,广东,440000,a28bb927b6fcb33c,2018,4,5234
4102,广西,450000,a28bb927b6fcb33c,2018,4,624
4103,江苏,320000,a28bb927b6fcb33c,2018,4,1466
4104,江西,360000,a28bb927b6fcb33c,2018,4,459
4105,河北,130000,a28bb927b6fcb33c,2018,4,614
4106,河南,410000,a28bb927b6fcb33c,2018,4,782
4107,浙江,330000,a28bb927b6fcb33c,2018,4,1766
4108,湖北,420000,a28bb927b6fcb33c,2018,4,606
4109,湖南,430000,a28bb927b6fcb33c,2018,4,701
4110,福建,350000,a28bb927b6fcb33c,2018,4,982
4111,辽宁,210000,a28bb927b6fcb33c,2018,4,685
4112,重庆,500000,a28bb927b6fcb33c,2018,4,150
4113,陕西,610000,a28bb927b6fcb33c,2018,4,448
4114,黑龙江,230000,a28bb927b6fcb33c,2018,4,264
4115,上海,310000,17bc272c93f19d56,2018,4,229
4116,云南,530000,17bc272c93f19d56,2018,4,3891
4117,内蒙古,150000,17bc272c93f19d56,2018,4,641
4118,北京,110000,17bc272c93f19d56,2018,4,197
4119,四川,510000,17bc272c93f19d56,2018,4,2110
4120,安徽,340000,17bc272c93f19d56,2018,4,1521
4121,山东,370000,17bc272c93f19d56,2018,4,3509
4122,山西,140000,17bc272c93f19d56,2018,4,1584
4123,广东,440000,17bc272c93f19d56,2018,4,1727
4124,广西,450000,17bc272c93f19d56,2018,4,2553
4125,江苏,320000,17bc272c93f19d56,2018,4,1926
4126,江西,360000,17bc272c93f19d56,2018,4,1048
4127,河北,130000,17bc272c93f19d56,2018,4,6052
4128,河南,410000,17bc272c93f19d56,2018,4,4300
4129,浙江,330000,17bc272c93f19d56,2018,4,1504
4130,湖北,420000,17bc272c93f19d56,2018,4,1256
4131,湖南,430000,17bc272c93f19d56,2018,4,1768
4132,福建,350000,17bc272c93f19d56,2018,4,510
4133,辽宁,210000,17bc272c93f19d56,2018,4,1057
4134,重庆,500000,17bc272c93f19d56,2018,4,242
4135,陕西,610000,17bc272c93f19d56,2018,4,1584
4136,黑龙江,230000,17bc272c93f19d56,2018,4,776
4137,上海,310000,2a2ab41f8f6ff1cb,2018,4,496
4138,云南,530000,2a2ab41f8f6ff1cb,2018,4,712
4139,内蒙古,150000,2a2ab41f8f6ff1cb,2018,4,608
4140,北京,110000,2a2ab41f8f6ff1cb,2018,4,41
4141,四川,510000,2a2ab41f8f6ff1cb,2018,4,1136
4142,安徽,340000,2a2ab41f8f6ff1cb,2018,4,1078
4143,山东,370000,2a2ab41f8f6ff1cb,2018,4,2476
4144,山西,140000,2a2ab41f8f6ff1cb,2018,4,779
4145,广东,440000,2a2ab41f8f6ff1cb,2018,4,4771
4146,广西,450000,2a2ab41f8f6ff1cb,2018,4,660
4147,江苏,320000,2a2ab41f8f6ff1cb,2018,4,2323
4148,江西,360000,2a2ab41f8f6ff1cb,2018,4,1241
4149,河北,130000,2a2ab41f8f6ff1cb,2018,4,3620
4150,河南,410000,2a2ab41f8f6ff1cb,2018,4,3312
4151,浙江,330000,2a2ab41f8f6ff1cb,2018,4,1141
4152,湖北,420000,2a2ab41f8f6ff1cb,2018,4,1346
4153,湖南,430000,2a2ab41f8f6ff1cb,2018,4,1707
4154,福建,350000,2a2ab41f8f6ff1cb,2018,4,490
4155,辽宁,210000,2a2ab41f8f6ff1cb,2018,4,547
4156,重庆,500000,2a2ab41f8f6ff1cb,2018,4,663
4157,陕西,610000,2a2ab41f8f6ff1cb,2018,4,558
4158,黑龙江,230000,2a2ab41f8f6ff1cb,2018,4,556
4159,上海,310000,c06a2a387c0ee510,2018,4,1101
4160,云南,530000,c06a2a387c0ee510,2018,4,240
4161,内蒙古,150000,c06a2a387c0ee510,2018,4,194
4162,北京,110000,c06a2a387c0ee510,2018,4,1642
4163,四川,510000,c06a2a387c0ee510,2018,4,454
4164,安徽,340000,c06a2a387c0ee510,2018,4,419
4165,山东,370000,c06a2a387c0ee510,2018,4,1493
4166,山西,140000,c06a2a387c0ee510,2018,4,382
4167,广东,440000,c06a2a387c0ee510,2018,4,1359
4168,广西,450000,c06a2a387c0ee510,2018,4,148
4169,江苏,320000,c06a2a387c0ee510,2018,4,1467
4170,江西,360000,c06a2a387c0ee510,2018,4,293
4171,河北,130000,c06a2a387c0ee510,2018,4,961
4172,河南,410000,c06a2a387c0ee510,2018,4,1165
4173,浙江,330000,c06a2a387c0ee510,2018,4,1172
4174,湖北,420000,c06a2a387c0ee510,2018,4,268
4175,湖南,430000,c06a2a387c0ee510,2018,4,198
4176,福建,350000,c06a2a387c0ee510,2018,4,271
4177,辽宁,210000,c06a2a387c0ee510,2018,4,453
4178,重庆,500000,c06a2a387c0ee510,2018,4,174
4179,陕西,610000,c06a2a387c0ee510,2018,4,412
4180,黑龙江,230000,c06a2a387c0ee510,2018,4,308
4181,上海,310000,7023efdab9cedc03,2018,4,628
4182,云南,530000,7023efdab9cedc03,2018,4,117
4183,内蒙古,150000,7023efdab9cedc03,2018,4,55
4184,北京,110000,7023efdab9cedc03,2018,4,206
4185,四川,510000,7023efdab9cedc03,2018,4,260
4186,安徽,340000,7023efdab9cedc03,2018,4,825
4187,山东,370000,7023efdab9cedc03,2018,4,430
4188,山西,140000,7023efdab9cedc03,2018,4,88
4189,广东,440000,7023efdab9cedc03,2018,4,583
4190,广西,450000,7023efdab9cedc03,2018,4,99
4191,江苏,320000,7023efdab9cedc03,2018,4,1097
4192,江西,360000,7023efdab9cedc03,2018,4,339
4193,河北,130000,7023efdab9cedc03,2018,4,279
4194,河南,410000,7023efdab9cedc03,2018,4,654
4195,浙江,330000,7023efdab9cedc03,2018,4,1105
4196,湖北,420000,7023efdab9cedc03,2018,4,1109
4197,湖南,430000,7023efdab9cedc03,2018,4,374
4198,福建,350000,7023efdab9cedc03,2018,4,239
4199,辽宁,210000,7023efdab9cedc03,2018,4,89
4200,重庆,500000,7023efdab9cedc03,2018,4,226
4201,陕西,610000,7023efdab9cedc03,2018,4,132
4202,黑龙江,230000,7023efdab9cedc03,2018,4,77
4203,上海,310000,af6f4f548684e14d,2018,4,2108
4204,云南,530000,af6f4f548684e14d,2018,4,631
4205,内蒙古,150000,af6f4f548684e14d,2018,4,357
4206,北京,110000,af6f4f548684e14d,2018,4,495
4207,四川,510000,af6f4f548684e14d,2018,4,1742
4208,安徽,340000,af6f4f548684e14d,2018,4,927
4209,山东,370000,af6f4f548684e14d,2018,4,1327
4210,山西,140000,af6f4f548684e14d,2018,4,434
4211,广东,440000,af6f4f548684e14d,2018,4,1223
4212,广西,450000,af6f4f548684e14d,2018,4,346
4213,江苏,320000,af6f4f548684e14d,2018,4,1499
4214,江西,360000,af6f4f548684e14d,2018,4,1092
4215,河北,130000,af6f4f548684e14d,2018,4,769
4216,河南,410000,af6f4f548684e14d,2018,4,1167
4217,浙江,330000,af6f4f548684e14d,2018,4,1102
4218,湖北,420000,af6f4f548684e14d,2018,4,1096
4219,湖南,430000,af6f4f548684e14d,2018,4,1157
4220,福建,350000,af6f4f548684e14d,2018,4,568
4221,辽宁,210000,af6f4f548684e14d,2018,4,358
4222,重庆,500000,af6f4f548684e14d,2018,4,396
4223,陕西,610000,af6f4f548684e14d,2018,4,405
4224,黑龙江,230000,af6f4f548684e14d,2018,4,222
4225,上海,310000,7cf283430b3b5e38,2018,4,1266
4226,云南,530000,7cf283430b3b5e38,2018,4,543
4227,内蒙古,150000,7cf283430b3b5e38,2018,4,409
4228,北京,110000,7cf283430b3b5e38,2018,4,230
4229,四川,510000,7cf283430b3b5e38,2018,4,1727
4230,安徽,340000,7cf283430b3b5e38,2018,4,2135
4231,山东,370000,7cf283430b3b5e38,2018,4,3546
4232,山西,140000,7cf283430b3b5e38,2018,4,1125
4233,广东,440000,7cf283430b3b5e38,2018,4,1888
4234,广西,450000,7cf283430b3b5e38,2018,4,1023
4235,江苏,320000,7cf283430b3b5e38,2018,4,4458
4236,江西,360000,7cf283430b3b5e38,2018,4,2448
4237,河北,130000,7cf283430b3b5e38,2018,4,2704
4238,河南,410000,7cf283430b3b5e38,2018,4,4675
4239,浙江,330000,7cf283430b3b5e38,2018,4,2971
4240,湖北,420000,7cf283430b3b5e38,2018,4,1823
4241,湖南,430000,7cf283430b3b5e38,2018,4,1880
4242,福建,350000,7cf283430b3b5e38,2018,4,1343
4243,辽宁,210000,7cf283430b3b5e38,2018,4,669
4244,重庆,500000,7cf283430b3b5e38,2018,4,604
4245,陕西,610000,7cf283430b3b5e38,2018,4,1076
4246,黑龙江,230000,7cf283430b3b5e38,2018,4,171
4247,上海,310000,d4efbebb087fd03f,2018,4,133
4248,云南,530000,d4efbebb087fd03f,2018,4,585
4249,内蒙古,150000,d4efbebb087fd03f,2018,4,418
4250,北京,110000,d4efbebb087fd03f,2018,4,359
4251,四川,510000,d4efbebb087fd03f,2018,4,1005
4252,安徽,340000,d4efbebb087fd03f,2018,4,1267
4253,山东,370000,d4efbebb087fd03f,2018,4,2146
4254,山西,140000,d4efbebb087fd03f,2018,4,695
4255,广东,440000,d4efbebb087fd03f,2018,4,1755
4256,广西,450000,d4efbebb087fd03f,2018,4,1276
4257,江苏,320000,d4efbebb087fd03f,2018,4,2034
4258,江西,360000,d4efbebb087fd03f,2018,4,744
4259,河北,130000,d4efbebb087fd03f,2018,4,2611
4260,河南,410000,d4efbebb087fd03f,2018,4,2443
4261,浙江,330000,d4efbebb087fd03f,2018,4,2159
4262,湖北,420000,d4efbebb087fd03f,2018,4,701
4263,湖南,430000,d4efbebb087fd03f,2018,4,4127
4264,福建,350000,d4efbebb087fd03f,2018,4,718
4265,辽宁,210000,d4efbebb087fd03f,2018,4,526
4266,重庆,500000,d4efbebb087fd03f,2018,4,1102
4267,陕西,610000,d4efbebb087fd03f,2018,4,3274
4268,黑龙江,230000,d4efbebb087fd03f,2018,4,139
4269,上海,310000,7245e0ee27b195cd,2018,4,136
4270,云南,530000,7245e0ee27b195cd,2018,4,695
4271,内蒙古,150000,7245e0ee27b195cd,2018,4,279
4272,北京,110000,7245e0ee27b195cd,2018,4,94
4273,四川,510000,7245e0ee27b195cd,2018,4,1475
4274,安徽,340000,7245e0ee27b195cd,2018,4,1126
4275,山东,370000,7245e0ee27b195cd,2018,4,2125
4276,山西,140000,7245e0ee27b195cd,2018,4,1555
4277,广东,440000,7245e0ee27b195cd,2018,4,3752
4278,广西,450000,7245e0ee27b195cd,2018,4,1220
4279,江苏,320000,7245e0ee27b195cd,2018,4,1111
4280,江西,360000,7245e0ee27b195cd,2018,4,449
4281,河北,130000,7245e0ee27b195cd,2018,4,2881
4282,河南,410000,7245e0ee27b195cd,2018,4,1215
4283,浙江,330000,7245e0ee27b195cd,2018,4,629
4284,湖北,420000,7245e0ee27b195cd,2018,4,463
4285,湖南,430000,7245e0ee27b195cd,2018,4,1347
4286,福建,350000,7245e0ee27b195cd,2018,4,359
4287,辽宁,210000,7245e0ee27b195cd,2018,4,362
4288,重庆,500000,7245e0ee27b195cd,2018,4,734
4289,陕西,610000,7245e0ee27b195cd,2018,4,2324
4290,黑龙江,230000,7245e0ee27b195cd,2018,4,576
4291,上海,310000,8c915fe4632fb9fa,2018,4,162
4292,云南,530000,8c915fe4632fb9fa,2018,4,1561
4293,内蒙古,150000,8c915fe4632fb9fa,2018,4,757
4294,北京,110000,8c915fe4632fb9fa,2018,4,141
4295,四川,510000,8c915fe4632fb9fa,2018,4,1350
4296,安徽,340000,8c915fe4632fb9fa,2018,4,1038
4297,山东,370000,8c915fe4632fb9fa,2018,4,1561
4298,山西,140000,8c915fe4632fb9fa,2018,4,1298
4299,广东,440000,8c915fe4632fb9fa,2018,4,885
4300,广西,450000,8c915fe4632fb9fa,2018,4,714
4301,江苏,320000,8c915fe4632fb9fa,2018,4,1303
4302,江西,360000,8c915fe4632fb9fa,2018,4,662
4303,河北,130000,8c915fe4632fb9fa,2018,4,1567
4304,河南,410000,8c915fe4632fb9fa,2018,4,2995
4305,浙江,330000,8c915fe4632fb9fa,2018,4,993
4306,湖北,420000,8c915fe4632fb9fa,2018,4,955
4307,湖南,430000,8c915fe4632fb9fa,2018,4,1345
4308,福建,350000,8c915fe4632fb9fa,2018,4,438
4309,辽宁,210000,8c915fe4632fb9fa,2018,4,310
4310,重庆,500000,8c915fe4632fb9fa,2018,4,354
4311,陕西,610000,8c915fe4632fb9fa,2018,4,1068
4312,黑龙江,230000,8c915fe4632fb9fa,2018,4,787
4313,上海,310000,6155b214590c66e6,2018,4,492
4314,云南,530000,6155b214590c66e6,2018,4,2102
4315,内蒙古,150000,6155b214590c66e6,2018,4,1257
4316,北京,110000,6155b214590c66e6,2018,4,446
4317,四川,510000,6155b214590c66e6,2018,4,2118
4318,安徽,340000,6155b214590c66e6,2018,4,1806
4319,山东,370000,6155b214590c66e6,2018,4,3177
4320,山西,140000,6155b214590c66e6,2018,4,1163
4321,广东,440000,6155b214590c66e6,2018,4,2404
4322,广西,450000,6155b214590c66e6,2018,4,688
4323,江苏,320000,6155b214590c66e6,2018,4,3109
4324,江西,360000,6155b214590c66e6,2018,4,1143
4325,河北,130000,6155b214590c66e6,2018,4,3203
4326,河南,410000,6155b214590c66e6,2018,4,3592
4327,浙江,330000,6155b214590c66e6,2018,4,4709
4328,湖北,420000,6155b214590c66e6,2018,4,1593
4329,湖南,430000,6155b214590c66e6,2018,4,1885
4330,福建,350000,6155b214590c66e6,2018,4,758
4331,辽宁,210000,6155b214590c66e6,2018,4,1074
4332,重庆,500000,6155b214590c66e6,2018,4,778
4333,陕西,610000,6155b214590c66e6,2018,4,1994
4334,黑龙江,230000,6155b214590c66e6,2018,4,755
4335,上海,310000,28e29f2c03dcd84c,2018,4,743
4336,云南,530000,28e29f2c03dcd84c,2018,4,416
4337,内蒙古,150000,28e29f2c03dcd84c,2018,4,462
4338,北京,110000,28e29f2c03dcd84c,2018,4,1114
4339,四川,510000,28e29f2c03dcd84c,2018,4,704
4340,安徽,340000,28e29f2c03dcd84c,2018,4,793
4341,山东,370000,28e29f2c03dcd84c,2018,4,1249
4342,山西,140000,28e29f2c03dcd84c,2018,4,752
4343,广东,440000,28e29f2c03dcd84c,2018,4,624
4344,广西,450000,28e29f2c03dcd84c,2018,4,144
4345,江苏,320000,28e29f2c03dcd84c,2018,4,1602
4346,江西,360000,28e29f2c03dcd84c,2018,4,356
4347,河北,130000,28e29f2c03dcd84c,2018,4,1709
4348,河南,410000,28e29f2c03dcd84c,2018,4,1203
4349,浙江,330000,28e29f2c03dcd84c,2018,4,701
4350,湖北,420000,28e29f2c03dcd84c,2018,4,321
4351,湖南,430000,28e29f2c03dcd84c,2018,4,440
4352,福建,350000,28e29f2c03dcd84c,2018,4,234
4353,辽宁,210000,28e29f2c03dcd84c,2018,4,211
4354,重庆,500000,28e29f2c03dcd84c,2018,4,434
4355,陕西,610000,28e29f2c03dcd84c,2018,4,545
4356,黑龙江,230000,28e29f2c03dcd84c,2018,4,128
4357,上海,310000,37aa9169b575ef79,2018,4,96
4358,云南,530000,37aa9169b575ef79,2018,4,1678
4359,内蒙古,150000,37aa9169b575ef79,2018,4,1179
4360,北京,110000,37aa9169b575ef79,2018,4,428
4361,四川,510000,37aa9169b575ef79,2018,4,3141
4362,安徽,340000,37aa9169b575ef79,2018,4,731
4363,山东,370000,37aa9169b575ef79,2018,4,3164
4364,山西,140000,37aa9169b575ef79,2018,4,2619
4365,广东,440000,37aa9169b575ef79,2018,4,1865
4366,广西,450000,37aa9169b575ef79,2018,4,433
4367,江苏,320000,37aa9169b575ef79,2018,4,1048
4368,江西,360000,37aa9169b575ef79,2018,4,579
4369,河北,130000,37aa9169b575ef79,2018,4,3260
4370,河南,410000,37aa9169b575ef79,2018,4,1966
4371,浙江,330000,37aa9169b575ef79,2018,4,684
4372,湖北,420000,37aa9169b575ef79,2018,4,564
4373,湖南,430000,37aa9169b575ef79,2018,4,1424
4374,福建,350000,37aa9169b575ef79,2018,4,548
4375,辽宁,210000,37aa9169b575ef79,2018,4,2426
4376,重庆,500000,37aa9169b575ef79,2018,4,424
4377,陕西,610000,37aa9169b575ef79,2018,4,727
4378,黑龙江,230000,37aa9169b575ef79,2018,4,1897
4379,上海,310000,63065128401bb3ff,2018,4,2131
4380,云南,530000,63065128401bb3ff,2018,4,2396
4381,内蒙古,150000,63065128401bb3ff,2018,4,1062
4382,北京,110000,63065128401bb3ff,2018,4,254
4383,四川,510000,63065128401bb3ff,2018,4,4455
4384,安徽,340000,63065128401bb3ff,2018,4,3941
4385,山东,370000,63065128401bb3ff,2018,4,5946
4386,山西,140000,63065128401bb3ff,2018,4,2226
4387,广东,440000,63065128401bb3ff,2018,4,1763
4388,广西,450000,63065128401bb3ff,2018,4,972
4389,江苏,320000,63065128401bb3ff,2018,4,6827
4390,江西,360000,63065128401bb3ff,2018,4,2845
4391,河北,130000,63065128401bb3ff,2018,4,7097
4392,河南,410000,63065128401bb3ff,2018,4,8742
4393,浙江,330000,63065128401bb3ff,2018,4,3648
4394,湖北,420000,63065128401bb3ff,2018,4,2431
4395,湖南,430000,63065128401bb3ff,2018,4,3522
4396,福建,350000,63065128401bb3ff,2018,4,1101
4397,辽宁,210000,63065128401bb3ff,2018,4,1272
4398,重庆,500000,63065128401bb3ff,2018,4,1923
4399,陕西,610000,63065128401bb3ff,2018,4,1265
4400,黑龙江,230000,63065128401bb3ff,2018,4,459
4401,上海,310000,ea489c253676aafc,2018,4,549
4402,云南,530000,ea489c253676aafc,2018,4,1526
4403,内蒙古,150000,ea489c253676aafc,2018,4,1773
4404,北京,110000,ea489c253676aafc,2018,4,257
4405,四川,510000,ea489c253676aafc,2018,4,1214
4406,安徽,340000,ea489c253676aafc,2018,4,2591
4407,山东,370000,ea489c253676aafc,2018,4,8837
4408,山西,140000,ea489c253676aafc,2018,4,3886
4409,广东,440000,ea489c253676aafc,2018,4,522
4410,广西,450000,ea489c253676aafc,2018,4,303
4411,江苏,320000,ea489c253676aafc,2018,4,1326
4412,江西,360000,ea489c253676aafc,2018,4,490
4413,河北,130000,ea489c253676aafc,2018,4,9719
4414,河南,410000,ea489c253676aafc,2018,4,4439
4415,浙江,330000,ea489c253676aafc,2018,4,1480
4416,湖北,420000,ea489c253676aafc,2018,4,343
4417,湖南,430000,ea489c253676aafc,2018,4,657
4418,福建,350000,ea489c253676aafc,2018,4,324
4419,辽宁,210000,ea489c253676aafc,2018,4,2460
4420,重庆,500000,ea489c253676aafc,2018,4,405
4421,陕西,610000,ea489c253676aafc,2018,4,786
4422,黑龙江,230000,ea489c253676aafc,2018,4,1153
4423,上海,310000,cd5841d44fd7625e,2018,4,262
4424,云南,530000,cd5841d44fd7625e,2018,4,741
4425,内蒙古,150000,cd5841d44fd7625e,2018,4,570
4426,北京,110000,cd5841d44fd7625e,2018,4,1089
4427,四川,510000,cd5841d44fd7625e,2018,4,818
4428,安徽,340000,cd5841d44fd7625e,2018,4,677
4429,山东,370000,cd5841d44fd7625e,2018,4,2072
4430,山西,140000,cd5841d44fd7625e,2018,4,501
4431,广东,440000,cd5841d44fd7625e,2018,4,1095
4432,广西,450000,cd5841d44fd7625e,2018,4,346
4433,江苏,320000,cd5841d44fd7625e,2018,4,1331
4434,江西,360000,cd5841d44fd7625e,2018,4,264
4435,河北,130000,cd5841d44fd7625e,2018,4,2146
4436,河南,410000,cd5841d44fd7625e,2018,4,1840
